review_id,sentiment_label,sentiment_score,sentiment_reason
DO0iE38j6rLlnQunxm-lxA,negative,-0.8,"Dry meat, sour sauce, no repeat."
_Njb2k5UtFyB2Vsu3WR4EA,positive,0.8,"Great brunch, flavors, service, must-try, reopened."
W1IbhDvRr2FlWPR4LVSzmQ,positive,0.9,"Excellent food, unique fries, hummus, falafel, community gift."
AFrDfz-EBA_i7VELgj_qlw,positive,0.7,"Delicious food, good price, perfect for dates."
p_GK6SCMSh9UIhenQ7qCuQ,positive,0.75,"Great tasting menu, airy pine nuts, will return."
Blg0GY2J3NqxSebxcxaAtA,positive,0.8,Positive review praising food and value.
tGCojIjl5V50Wek2MxPP9Q,positive,0.6,Positive recommendation despite some negatives.
AGokLKpL8WQfHYrRuhHbyA,positive,0.9,"Very positive, enthusiastic, future visits."
pA98tgPpbpZX6DBhfl2V1w,negative,-0.4,"Negative service, mixed food."
as-zTscf1gjMeFLn_dHyjg,negative,-0.7,"Negative, disappointed, service issues."
zg_4_eh7hdgfwMHcYmB9Yg,positive,0.8,"Excellent quality, delicious food, minor complaint."
UF1g9Dz1Z0J5bwH_hv9K4w,positive,0.85,"Great burritos, margaritas, friendly staff, tasty salsa, good nachos."
B3j0Nov3LtcZ5H0Qzj0GMQ,positive,0.7,"Decent rolls, quick pickup, good lunch specials."
On5rHoAVBInyOCoacPc0_g,positive,0.75,"Great food, good price, fast delivery."
qenGX24NZ2luZkSU6iuZZA,positive,0.8,"Quick service, great menu, reliable delivery."
fgmB5zyKeG0PnPUbNG6dcQ,positive,0.8,Positive review praising food and staff.
ndrYhtV1fWXbp5hPvWI1cA,negative,-0.9,Rude staff and poor service.
8yXpFmzOp1vsWMenj99eFA,negative,-0.8,"Long wait, closed kitchen, rude staff."
iABM7yliOxAOOCP2f2Kwew,negative,-0.85,"Bland, chewy food, unsatisfying."
I-t8MfrmV4ny9e6fHJkchA,negative,-0.9,"Long wait, inedible food, no apology."
7ap4y0CUs0lt7_Eagv-qUQ,negative,-0.8,"Rude staff ignored customers, poor service."
hVgOpWZzQOrXEjifTjf8zA,neutral,0.0,"Mixed positives and negatives, overall neutral."
o7MJICTA-mXLYVPDWXRjkg,negative,-0.9,"Poor service, slow, bad food, rude manager."
9hYJXPxiIe15PcPqF4ScGQ,positive,0.8,"Consistent, fresh, delicious, highly recommended."
4r74bSIG55NuoTWQ9Y8MhQ,positive,0.7,"Excellent food, lovely atmosphere, highly enjoyable."
i1o-aaS-qWMAlI3Mrv39Yw,positive,0.8,"Mostly positive, minor disappointment noted."
BbkSSKmLR3o0fkeOYIX15Q,positive,0.9,"Very positive, praising food and service."
otW1-hDSO7tvQbRXs2S9nw,negative,-0.7,Negative due to safety concerns.
hp3SNVDiVDmLSHQCjF5p8A,positive,0.85,"Positive, enjoys food, staff, and drinks."
2jt_Pui7umo7dOi87_DOTg,neutral,0.0,"Mixed feelings: past positive, current uncertainty."
0wORsFLCjucCOSHZkBSBYQ,positive,0.9,"Excellent food, beer, and service praised."
2-j71bGBPR7noQ57HfZQ5Q,positive,0.85,Consistently tasty food and friendly staff.
ESanDxF5OTurVClOiyRycg,positive,0.92,"High quality food, fresh ingredients, attentive service."
9i5NOzGTsUkyFbw7gYmjHw,positive,0.88,"Delicious steak, attentive staff, great atmosphere."
PKf1UP_WytnQSwb-_Cmv9g,positive,0.95,"Fantastic food, great service, excellent value."
h6d0p14y1aOi6zDYKWTNHg,neutral,0.0,"Average food, high price, only rangoon good."
aQz5W2wRYZUvnFh5c_9dnQ,positive,0.9,"Delicious pizza, excellent service, highly recommended."
-JwG_hqyl2iIFIAeRsPpDw,positive,0.7,"Love pizza, staple, great salad and pizza."
d83hHkhUQEjX2dJOlUcHhQ,neutral,0.0,"Great food/service, but high chair issue."
BzsFeJUByFojD_eBhLd94g,positive,0.8,"Crispy pizza, wonderful salad, quick pickup."
o0FhgBI6gScivYHeSTa4qQ,positive,0.9,"Excellent food, staff, and atmosphere."
if3ezB1unKHdoh--43VSng,neutral,0.0,Mixed positives and negatives.
NPT06f9xcUB0obh4MyY7tg,positive,0.95,Extremely enthusiastic about burrito.
iW4q3xqQsfm_qx9AMgwXFA,negative,-0.7,"Low quality food, only positive staff."
JHqG4E7CfGteLUQMkS-rCg,positive,0.8,"Good food, prices, recommendation."
kHrQU_foklc2tJSjm0-WCg,positive,0.9,Enthusiastic praise for food and frequent visits.
s2FaWTRRM2mpY6ihVFpsRQ,negative,-0.8,"Complaints about delays, cold food, long lines."
dn9lBoAEfOWuQdEOLdw3Yw,positive,0.85,Describes energetic atmosphere and tasty desserts.
3XG-CqGlLPhdkaIDNoSSRw,negative,-0.9,"Multiple service failures, lack of seating, poor staff."
WZTpwnVJXDq3ZGoU2Wvj8Q,positive,0.8,"Positive vibe, good music, tasty desserts."
aqDuGkVXBE0xLYNLKMhVlw,positive,0.8,"Friendly staff, great experience, clean facility."
gheVcp2MwlcQ_d5DBqsh5Q,positive,0.9,"Excellent service, quick meds, emotional gratitude."
6ZRRavBssJlAIINRdCAO_w,positive,0.7,"Great food, recommended, enjoyable."
CTlvsDc5GWxXik4XSv0DIA,negative,-0.8,"Poor service, confusion, no food."
-gLbrMnmGF6vm66NqQtzUw,positive,0.6,"Good food, quick service, affordable."
OFNT8GpUP9vRhlRvolP1cQ,positive,0.7,"Positive about crust, minor missing element."
Uc2_2oUXuc30mDaJBAKmPw,positive,0.95,Extremely positive description of pizza.
v2mCL9Cnm7NDZKuVJyKzpw,positive,0.8,Positive about dough and reopening.
yHHO6N5_hrtnFma1wWij0w,positive,0.85,Positive recommendation of multiple pizzas.
-6AwZo_4SHIt3ZvE8VtsDw,positive,0.9,"Positive about variety, salads, service, delivery."
iUtAqDhgfwOSVB00PVNzwg,positive,0.8,"Highly positive review praising food, price, staff, and family business."
uONxVAd8eJiZCx03ed0k3g,positive,0.85,Enthusiastic praise for food quality and desire to return.
9b0jyHZuXYA_oSDkaZ9GKA,positive,0.9,"Strong praise for food, service, and overall experience."
8VG2pbqpoAGPWB9uT07kWg,positive,0.75,"Positive comments on portion size, quality, and family atmosphere."
zohKKSZ_2MlMhi9TiQyjxw,positive,0.8,"Positive takeout experience, fresh food, and plans to return."
STtCCGy5eWWuj-EZHYJZEQ,negative,-0.8,"Poor quantity, hidden gratuity, disappointed."
8A4ELvZddMjM1hZ5Xt6CXw,neutral,0.0,"Mixed service, good food."
r6GkvLrlrApjbhn6vN341Q,negative,-0.9,"Hateful, awful service, discriminatory."
31SsSeb5UkUlndZyTCmAqg,positive,0.7,"Great service, tasty food, will return."
jDtn3mk55GI0V-d0BNmp3Q,positive,0.6,"Good food, service, minor parking issue."
kwSdPKLdNQnAboBudO3TfQ,positive,0.8,"Delicious food, impressed, plans to return."
Vgy0AhVcMW-gTxkSOvMaLw,positive,0.75,"Great food, satisfied craving, plans to return."
e2hXU4DsFxDcNELi7soHOg,positive,0.7,"Good food, affordable, worth money, no dine-in."
UHktCbpSpUwgKJeahomYlQ,positive,0.6,"Delicious food, good service, but location and parking issues."
CW4SHvGhqcBYD-JXGyYYYg,positive,0.4,"Average rating, good seafood, acceptable for dine-in."
PWkHy4a2rnBc6b0BER40Og,neutral,0.0,"Mixed positive and complaints, overall neutral."
aM-nuxe-qcK9881Gx00U-w,negative,-0.8,"Reservation mishap, long wait, no apology."
2QACGnugvZiv_E0OrklfQA,positive,0.9,"Great food, inclusive, friendly staff, excellent experience."
vMWFJIRWInZXLrNJQgF3RQ,negative,-0.6,"Poor service, high price, overall negative."
fjUNnPCkIWOVmzUAocoUjg,negative,-0.9,"Closed, rude staff, negative experience."
EnKw4g0I2fo_X0nguuFIbA,negative,-0.8,Rude manager denied bathroom access.
QPpwuemnjOjxXoJHqyL2fw,negative,-0.7,"Long wait, dissatisfied, will not return."
SCbvBKuks_-Tl6NGttSlzw,negative,-0.9,"Angry rant, complaints about orders."
TCR-uLClL03NDktE_nBx6g,positive,0.8,"Excellent donuts, convenient, satisfied with service."
VmeBlS4WJP5EMsAdiu6rAA,negative,-0.6,"Safety concerns, mask violation, dissatisfied."
D6G0Y8soFSHMoLj0XctmZg,negative,-0.7,"Small portions, low quality, disappointed."
Y6Wtw8-0krPzF2wzozr3og,positive,0.9,"Responsive, personable, fast turnaround, highly praised."
SHMGtDJQfYvHE45PEUO66g,positive,0.6,"Great burnt ends, tasty sides, will return."
buHKrjH0SQDBwvZgjNEcZA,negative,-0.9,"Rude staff, hateful language, will not return."
sKiLMUpkTY2o7dOWkgzJOw,neutral,0.0,"Mixed experience, some positives, some negatives."
8DpCWc8MwdEgtkxKImz_WQ,negative,-0.9,"Very negative review, poor food and rude service."
GH-2Ex93MiF3Z0STqSB9IA,negative,-0.8,"Food quality poor, no return intention."
H8ykkwgovnyYk9dDMmc84Q,negative,-0.85,"Very bad food, old ingredients, no return."
sGFWlcgn3sVCCwNVk6B_iQ,positive,0.9,"Delicious food, satisfied, will return."
cx86ItboJ56xxdBhWxMs2w,neutral,0.0,"Mixed positives and negatives, overall neutral."
2g-0N56N7gXwOC8IaoLhbg,negative,-0.6,"Negative review due to poor food quality, slight praise for staff."
0QvKNVjMlDmAIeNj03TPIg,negative,-0.85,Multiple complaints about long hold times and poor phone service.
xRdNNe7DyehTnL-R9ycTJg,positive,0.75,Enthusiastic praise of food items and taste.
ojIVimFF8_M87WTa9PHXCA,negative,-0.9,Describes rude staff and uncomfortable treatment.
2FZjUWE5QQi_MafFAb7M8w,negative,-0.88,"Complains about slow service, missing items, and termite infestation."
W6wisxcND8X7yrNkAIs4sA,neutral,-0.1,Mixed praise for food with criticism of service and training.
pRn3qjDxVAzsxlTiUjsJOw,positive,0.6,"Praises food, atmosphere and staff overall"
AR_GPHG3i6jC2Me38Us1wQ,negative,-0.7,"Regrets purchase, finds price too high and value low"
EnMsNemOSJFgkGscv6_b5Q,positive,0.5,"Describes food as tasty, fun and acceptable"
BRVr25J0WHjV7nhcrpsiSA,positive,0.7,Not disappointing; sandwich and fries were really good
h0RrNI7zwElXl0peuckEig,positive,0.4,Meal satisfying and good portion despite burger limitations
UNszJUXKXok7JRNSEyG43w,positive,0.9,"Praises quality, consistency, and overall excellence"
ApHyYX-yIuhjxEHbgX4xpw,positive,0.6,"Delicious food praised, but price considered high"
WWWkJZwLwJyPpfJ5cWcA2g,positive,0.8,"Positive remarks on food, service speed, and reliability"
gp5rxxzpPnvDCv0Wqe_CvQ,positive,0.95,"Enthusiastic praise for taste, portion size, and value"
FukQ7PTl005BcMED3AqX6A,positive,0.85,"Compliments on taste, simplicity, and quiet atmosphere"
MwgqldYFeEmMGEV9qRiKzg,positive,0.96,"Enthusiastic praise, superlatives, six‑star rating"
rY6pMkahh-1SLO2ZgAL-2Q,positive,0.82,"Frequent visits, delicious food, generous portions"
8VFfhXXqclT61IHywCLzhg,positive,0.92,Strong endorsement as best halal cart
2UL8ejqssC6r4JJrQu4pLg,positive,0.85,"Grateful, tasty, cheap, supportive tone"
G30tJch6qGnZnjSqkzE2Yw,neutral,-0.15,Mixed food praise with service complaints
J5X0fzRYmW2O6PE7U9SPdA,negative,-0.4,Tasty overall but overpriced and lacking chicken.
ACw_dO65TLYleP_sSR23wA,positive,0.8,"Delicious, vegan/gluten‑free options appreciated."
6rOjkcxCQFI2NChGJkrzHg,positive,0.9,Consistently delicious food and safe COVID service.
yJKSERROvZTeAF--xUm7Ag,positive,0.85,"Great vegetarian sushi, excellent service, enthusiastic experience."
2XN7Fm-K7KWM80oMJTo5KA,positive,0.7,"Enjoyable cuisine, weekend treat despite drive."
KWYfFcuzHaYWDa4i1pJMEg,positive,0.9,"Enthusiastic praise of food, ownership, and overall experience"
R5H9Inu0wlm4b8WKKTLC6A,positive,0.95,"Highly positive language about taste, size, and desire to return"
UXVjjYauh99_L0ji3Mh2yw,neutral,0.2,Positive food/service comments offset by cramped seating complaints
qRaVrxn6BOqI2_ss92QMMg,negative,-0.9,"Strong negative remarks about blandness, grease, and poor execution"
vtHslNaOvwt0CUmpeDwlfw,negative,-0.95,"Severe criticism of staff behavior and low-quality, burnt food"
7MpC6OUXBl9yprJa8qu40w,negative,-0.9,Unsanitary practices observed; reviewer says they will not return.
ege6q33jWQOsQWd-6Kx0mQ,positive,0.8,"Praises food quality, low prices, and freshness; recommends the spot."
2O3B0Ueu6WO7-OZ9OdwIvA,positive,0.85,"Consistently praises fresh fish, mac, and sweet yams."
uxo7_MXvll-b4YO6n-9r5Q,positive,0.9,"Highlights large portions, fresh fish, steak, creamy mac, overall great."
pO4tvQ3AyW14lOZOqvnAlA,neutral,0.1,"Enjoys turkey wings and mac, but rice is overly hard."
PvtMI_dPOuuLReIwmOalEg,positive,0.9,"Enthusiastic praise, calls it a hidden gem and worth the money."
TmJgwTLM3fFYHpLY6HHhrA,positive,0.85,"Highly positive adjectives, describes dishes as perfect and melt-in-mouth."
-flDA2IITInGegqIl5qO7Q,positive,0.8,"Positive experience, high quality food, recommends checking the place out."
CONNu7_Uh5GjYDjsmIyptA,positive,0.95,"Repeated “amazing”, satisfied, friendly service, definite intent to return."
D_BxlpbMeleIpPhzeTgcLA,positive,0.9,"Highlights delicious fusion food, superb service, clean venue, and vibrant atmosphere."
d5LKCmab88BDLhGDynD38g,negative,-0.6,"Criticizes authenticity, limited menu, and lack of flavor."
3TKXvQwW8bdqID73Tk_22Q,positive,0.9,"Enthusiastic praise, repeat visits, and strong recommendation."
y6v5FsHyDXdaQmNu7c4Xgw,neutral,-0.2,"Notes tiny space, no clear praise or complaint about food."
8sXdw9Ecitf5THOsLKdkNQ,positive,0.95,"Delicious sandwich and exceptional, caring service made experience outstanding."
9Z8M0sP0LRmCxGNcLHjV0w,positive,0.9,"Awesome food, fantastic drinks, wonderful service, and strong intent to return."
blVR3Tx5l7sx-Nm-bFgC6Q,positive,0.9,"Praises food, atmosphere, seating, and service enthusiastically"
y8gchCM52Le3qoKExeKYmw,positive,0.8,"Highlights vegan options, great delivery, date-friendly ambiance"
BWrqHQmpFFrVtGlE7kQYAQ,positive,0.85,"Enthusiastic praise for burger, pizza, steaks, and chicken cheese steak"
e6MoIg9CGWvj4Sk3VF8FxA,negative,-0.6,"Flavor bland, driver rude, delivery delays outweigh good portion size"
9y67uapb8CskbUcGo7O5nA,positive,0.9,"Repeat visit, delicious food, large combos, enthusiastic tone"
3tohc8eC-9JflC4nq36Xeg,positive,0.8,"Fast delivery, good value, expressed gratitude."
Mze_CL006juWHyKB38V8sA,neutral,0.1,"Mixed feelings: disappointment noted, but staff and food received praise."
b7a3vx7_OHq94QK6mG-XSg,positive,0.95,"Outstanding service during storm, plus excellent food and drinks."
V69fGUpiRcT82wh_XOihxw,positive,0.9,"Intent to return; highlights superb food, drinks, service, and seating."
xGeohQqbe-miC3tQ1nVPow,positive,0.7,Plans to revisit; recommends trying house-made soda bread.
GbkmDErMTDUujTMQVR76ww,positive,0.8,"Enthusiastic praise of food, service, and lively atmosphere"
CF9pJk2o4evo55pe7c9nLg,positive,0.5,Overall recommendation despite bland dish criticism
-HDrFq_CfGWlRhF5JW6sKA,positive,0.9,High praise; favorite restaurant with great food and drinks
v4aElMtQIeOFoI0im111wA,neutral,-0.1,Atmosphere liked but price and portions criticized
2KGtQAcLgGsyBa2j7w2DQA,positive,0.4,"Excellent service and cocktails, food only mediocre"
cbLyRzPRksXNMbI5QWiNug,positive,0.92,"Highly positive comments about food, price, atmosphere, desire to return."
OzS-tKek9vGj_H2xrNhXDQ,positive,0.95,"Strong praise of food, drinks, staff, and future visit."
n7nM7YonTCoHCfVZ8RMK3Q,positive,0.88,"Positive remarks on vibe, service, variety, and location."
F9daHMYX8UYWRUnwXy2hQA,positive,0.93,"Enthusiastic praise of food, ambiance, and service."
yId22ZuS_bYJs7R9-Ve9AA,positive,0.96,"Highly favorable feedback on food, staff, prices, and atmosphere."
B0mbbm-8EX_IEXkcWRearA,positive,0.8,"Praises food, seating, and fast good service."
2pvpyOVz3DaeGAHSQ4zsrw,negative,-0.7,Reports plastic contamination and low rating.
Jo9Ikh9LOLt6hc7SOFcGOA,negative,-0.5,Great pizza but criticizes poor customer service.
3bPB86i094xYfAmBj2RSAQ,positive,0.9,"Highlights excellent service, tasty pizza, and good value."
G1G5Agh08gmWhUL8CmkJCQ,positive,0.7,"Appreciates cute spot, authentic food, and hardworking owner."
eCN-B62PT7QFGKtHw0t-TQ,negative,-0.8,Missing ingredients and rude tone indicate strong dissatisfaction.
nA3ILs-4h4mEdf8tGawZqQ,negative,-0.9,Excessive wait times and disrespectful staff create a negative experience.
WSoAaUf3P4xgOEtxa9fyJQ,negative,-0.7,"Dry food, slow service, and missing items lead to overall negativity."
fqMhfbueTNqNi9BghFEk7Q,positive,0.9,"Consistently great meals, friendly vibe, and authentic Greek atmosphere."
eOyLiBn0A5cQDYt29p8W2g,positive,0.95,"Enthusiastic praise for food, service, and atmosphere shows strong positivity."
iLqPWaETRc6dOiidk3v5Mw,positive,0.96,"Enthusiastic praise for food, atmosphere, and service."
OgQt7eSEuqFnMd9QXPfz8Q,positive,0.84,"Compliments on pastries, ambiance, and well‑seasoned dishes."
C1IqSAyce3FiIgLXUFFlVQ,positive,0.78,Clear recommendation and praise for freshness and atmosphere.
HpANMW2kiGjSSC4TwYw6Eg,positive,0.91,Highly positive remarks about service and perfect food.
RTJ3OtORDY9XRsiHKfNQUQ,neutral,-0.12,Mixed feedback; criticisms outweigh limited praise.
81_WgjObba_jAOuvg0CmQA,positive,0.8,Praise for food and experience despite wait
G87vrwXC2rLSTSOavQwtLw,negative,-0.9,"Multiple complaints about service, food quality, and overall disappointment"
qARA6etk9DpsTiml4vDVBA,positive,0.7,Enjoyed dishes and fast service; minor suggestion for takeout
C9T4oofmobGWQKiCJ6sltA,positive,0.85,"Fast delivery, tasty food, satisfied family, plans to return"
Ogek-AST_9HrDcsV-M0FiQ,neutral,0.2,"Positive about carryout, but suggests alternative for dine-in"
pRfvXDwurJdlv6qOjo7e1w,negative,-0.85,"Upset about rice change, threatens to stop patronizing."
P7777davfDlsa0AQDaK_nQ,neutral,0.2,Positive aspects outweigh weak drinks.
bzTOl8GXB-btCSODkooYpA,positive,0.92,"Enthusiastic praise of atmosphere, service, and food."
rBEl_WyUGnDpH3c8S4-6Uw,negative,-0.9,"Long wait, no food, kitchen staff criticized."
vETPYNJVOU17RtBToUouXw,negative,-0.95,"Terrible service, bad food, excessive wait time."
V_o_e0QHYY4I9ek8V3AZ_g,positive,0.92,Praises staff and consistent excellent food/service.
Y3S7ZdkncC8Kh5sXSFAN6Q,positive,0.81,"Gives 5 stars, enjoys cannoli, eager for more."
0M3o-420B-vfMb7gV93yAg,positive,0.86,"Loves cafe, praises staff and top‑notch cannoli."
9NaA34TXs-uiIXozGBc_hw,positive,0.9,"Calls cannolis fabulous, family pleased, emphasizes size."
g5ocTpWaPX74IWn_ppFeZQ,positive,0.95,"Admires care, accepts price, declares 10‑star quality."
Gd9rCsMExBN7APDq3tFNuQ,positive,0.8,"Praises uniqueness, comfort, and appealing food appearance"
Ao-lsXKBg_JYU2A06agCCg,negative,-0.9,"Highlights poor portion size, bad service, and strong dissatisfaction"
facuLADfp-9sbvbzjEPS3g,neutral,0.1,"Mentions average food but friendly service, overall balanced"
HfLOyIBYjSF9tgtmC9xt_g,positive,0.7,Consistently praises food quality across multiple orders
sIGb_AWA-w9v3WhEy6u_Yg,negative,-0.8,"Criticizes food quality, rude staff, and safety violations"
v8mN3tGMQm5AcLyCz-MZGQ,positive,0.9,"Praises pizza, staff, price; overall enthusiastic recommendation"
hwcnnhscT3rznnB80jtdRw,positive,0.8,"Highly praises prime rib and fast, attentive service"
n_yGlmi-dQsGuInzWW1KLQ,positive,0.85,Compliments food quality and staff; no complaints
FW_LhopUNOWSbouB0Y2bxg,negative,-0.7,"Criticizes burnt, fatty steaks and poor value"
1epcQYiJvBslACCwzjxwlg,negative,-0.8,"Multiple complaints about food, service, and lack of management"
f0_2zrLYXP1atyC8_NDM5w,positive,0.9,"Praises server, quick seating, and delicious food."
fu9W-7KOx7__7dXdrYv9Zw,neutral,-0.2,Mixed: unfavourable product but friendly staff.
dTd4q59r4qK-sc2uAbNNNA,neutral,0.1,"Balanced pros and cons, overall mixed impression."
4TN-N0VbOOfj0I9H4AgXUg,negative,-0.9,Multiple severe complaints about service and food.
o1LaOjdx18bZePQjoPT7nQ,negative,-0.95,"Harsh language, poor service, overcooked food, one‑star rating."
HjdKPTCQ-iSKOKu9TtrUsQ,negative,-0.9,Calls the place a failure and cites repeated problems.
63TC9MKVQlW9hmKJ5OV-bQ,negative,-0.8,Unfulfilled promise of follow‑up; declares they won't return.
mEOxf5NFMn3e5dxIHZ7lFQ,negative,-0.7,Complains about slow drive‑through and unusable coupons.
ImQidgRuKbUtKiSGeuap5Q,positive,0.9,"Praises food, service, price; says place never disappoints."
fPusJpz3MSsDm03VaAyPaA,negative,-0.85,"Describes food as greasy, nasty, overpriced; vows not to return."
ob6wSk8EVj44splTukERDA,negative,-0.85,"Bad food, poor hygiene, unlikely to return"
ifnem4HcQ9C8afB56MidWQ,negative,-0.75,Disrespectful service and cold food
FWD_VL9MiqQG_CZoS7VATA,positive,0.85,Delicious BBQ and surprisingly tasty catfish
toYOIBEG6bfYaIfUqmoL3A,neutral,0.1,Love food but criticize plastic packaging
9mpdnLVDmrzuzHDkh624lg,negative,-0.9,"Bag stolen, staff unhelpful, dirty environment"
0f2lWxLR0fRX7UdgrWaESw,negative,-0.7,Rude staff and ID policy issues dominate despite positive room description
HW75dsIV0dywhrutb79EAw,negative,-0.8,Overall horrible experience with food and rude service outweighs brief praise
v5KGbf5AbsSafRfKAotfUw,positive,0.6,Patient dealer and enjoyable game despite losing
nrT6gu7Py4aMfetkW_S4vw,positive,0.8,"Praise for luck, staff, games, and legendary decor"
